"","Station","Time","ID","Time1","Day","Month","Year","PM2.5","Time2","mean.R1","lo.R1","up.R1","TimeLabel"
"122","AHP - Capital Place (S1)","2022-05-02T00:00:00.000Z",1,"2022-05-02T00:00:00.000Z",2,5,2022,31.5,"2022-05-02T00:00:00.000Z",31.2081605939651,27.3716111609196,35.0445944796781,2022-05-02
"123","AHP - Capital Place (S1)","2022-05-03T00:00:00.000Z",1,"2022-05-03T00:00:00.000Z",3,5,2022,30.7917,"2022-05-03T00:00:00.000Z",32.8303623855277,28.9868942663058,36.6738796919095,2022-05-03
"124","AHP - Capital Place (S1)","2022-05-04T00:00:00.000Z",1,"2022-05-04T00:00:00.000Z",4,5,2022,37.2727,"2022-05-04T00:00:00.000Z",30.9457638225746,27.093329907725,34.7980586515052,2022-05-04
"125","AHP - Capital Place (S1)","2022-05-05T00:00:00.000Z",1,"2022-05-05T00:00:00.000Z",5,5,2022,31.5714,"2022-05-05T00:00:00.000Z",31.1279902967627,27.2794175942589,34.976169214999,2022-05-05
"126","AHP - Capital Place (S1)","2022-05-06T00:00:00.000Z",1,"2022-05-06T00:00:00.000Z",6,5,2022,32.05,"2022-05-06T00:00:00.000Z",35.0218632339488,31.1793312169869,38.864029326787,2022-05-06
"127","AHP - Capital Place (S1)","2022-05-07T00:00:00.000Z",1,"2022-05-07T00:00:00.000Z",7,5,2022,39.5909,"2022-05-07T00:00:00.000Z",40.7947785750923,36.9295717134155,44.6597150083731,2022-05-07
"128","AHP - Capital Place (S1)","2022-05-08T00:00:00.000Z",1,"2022-05-08T00:00:00.000Z",8,5,2022,24.8261,"2022-05-08T00:00:00.000Z",37.8188210735449,33.9528663207333,41.6844195819715,2022-05-08
"129","AHP - Capital Place (S1)","2022-05-09T00:00:00.000Z",1,"2022-05-09T00:00:00.000Z",9,5,2022,36.45,"2022-05-09T00:00:00.000Z",35.3399118664901,31.4823785455701,39.1969378678872,2022-05-09
"130","AHP - Capital Place (S1)","2022-05-10T00:00:00.000Z",1,"2022-05-10T00:00:00.000Z",10,5,2022,35.2083,"2022-05-10T00:00:00.000Z",40.7229442230431,36.8644832322028,44.580991511066,2022-05-10
"131","AHP - Capital Place (S1)","2022-05-11T00:00:00.000Z",1,"2022-05-11T00:00:00.000Z",11,5,2022,63.375,"2022-05-11T00:00:00.000Z",44.7263161444009,40.8803351506389,48.5721954233172,2022-05-11
"132","AHP - Capital Place (S1)","2022-05-12T00:00:00.000Z",1,"2022-05-12T00:00:00.000Z",12,5,2022,17.3913,"2022-05-12T00:00:00.000Z",39.6234612724342,35.7789102879426,43.4679390533336,2022-05-12
"133","AHP - Capital Place (S1)","2022-05-13T00:00:00.000Z",1,"2022-05-13T00:00:00.000Z",13,5,2022,25.875,"2022-05-13T00:00:00.000Z",42.3429496964721,38.4980798338554,46.1878295995973,2022-05-13
"134","AHP - Capital Place (S1)","2022-05-14T00:00:00.000Z",1,"2022-05-14T00:00:00.000Z",14,5,2022,82.6667,"2022-05-14T00:00:00.000Z",44.7840067492201,40.9314567252984,48.6366814801234,2022-05-14
"135","AHP - Capital Place (S1)","2022-05-15T00:00:00.000Z",1,"2022-05-15T00:00:00.000Z",15,5,2022,55.25,"2022-05-15T00:00:00.000Z",44.1679053236854,40.3094096916852,48.0264067134704,2022-05-15
"136","AHP - Capital Place (S1)","2022-05-16T00:00:00.000Z",1,"2022-05-16T00:00:00.000Z",16,5,2022,36.25,"2022-05-16T00:00:00.000Z",41.9708200950747,38.1167885346662,45.8248656880489,2022-05-16
"137","AHP - Capital Place (S1)","2022-05-17T00:00:00.000Z",1,"2022-05-17T00:00:00.000Z",17,5,2022,43.4583,"2022-05-17T00:00:00.000Z",45.7351863256827,41.8745701659971,49.5959422122508,2022-05-17
"138","AHP - Capital Place (S1)","2022-05-18T00:00:00.000Z",1,"2022-05-18T00:00:00.000Z",18,5,2022,51,"2022-05-18T00:00:00.000Z",49.0931889524024,45.24125167726,52.945442218137,2022-05-18
"139","AHP - Capital Place (S1)","2022-05-19T00:00:00.000Z",1,"2022-05-19T00:00:00.000Z",19,5,2022,70.0556,"2022-05-19T00:00:00.000Z",50.8895906098148,47.0193088585901,54.7601743825684,2022-05-19
"140","AHP - Capital Place (S1)","2022-05-20T00:00:00.000Z",1,"2022-05-20T00:00:00.000Z",20,5,2022,42.2105,"2022-05-20T00:00:00.000Z",48.1419603962688,44.2909106107853,51.9931518603519,2022-05-20
"141","AHP - Capital Place (S1)","2022-05-21T00:00:00.000Z",1,"2022-05-21T00:00:00.000Z",21,5,2022,33.75,"2022-05-21T00:00:00.000Z",48.8533062593115,44.992001615517,52.7145887193705,2022-05-21
"142","AHP - Capital Place (S1)","2022-05-22T00:00:00.000Z",1,"2022-05-22T00:00:00.000Z",22,5,2022,51.0833,"2022-05-22T00:00:00.000Z",46.8267541751093,42.9441902372508,50.7091858002606,2022-05-22
"143","AHP - Capital Place (S1)","2022-05-23T00:00:00.000Z",1,"2022-05-23T00:00:00.000Z",23,5,2022,44.25,"2022-05-23T00:00:00.000Z",49.7373560407277,45.843822318164,53.6306976296273,2022-05-23
"144","AHP - Capital Place (S1)","2022-05-24T00:00:00.000Z",1,"2022-05-24T00:00:00.000Z",24,5,2022,48.875,"2022-05-24T00:00:00.000Z",52.1653641557107,48.3028644426583,56.0278803781493,2022-05-24
"145","AHP - Capital Place (S1)","2022-05-25T00:00:00.000Z",1,"2022-05-25T00:00:00.000Z",25,5,2022,44.2917,"2022-05-25T00:00:00.000Z",51.6211444833778,47.7652962456573,55.4769644153776,2022-05-25
"146","AHP - Capital Place (S1)","2022-05-26T00:00:00.000Z",1,"2022-05-26T00:00:00.000Z",26,5,2022,77.6667,"2022-05-26T00:00:00.000Z",47.5716586505756,43.7077435871016,51.4355283833133,2022-05-26
"147","AHP - Capital Place (S1)","2022-05-27T00:00:00.000Z",1,"2022-05-27T00:00:00.000Z",27,5,2022,68.3333,"2022-05-27T00:00:00.000Z",43.9912164941245,40.156359255976,47.8260869311385,2022-05-27
"148","AHP - Capital Place (S1)","2022-05-28T00:00:00.000Z",1,"2022-05-28T00:00:00.000Z",28,5,2022,47.9167,"2022-05-28T00:00:00.000Z",42.6938670471336,38.8961280621727,46.4915690232343,2022-05-28
"149","AHP - Capital Place (S1)","2022-05-29T00:00:00.000Z",1,"2022-05-29T00:00:00.000Z",29,5,2022,19.4167,"2022-05-29T00:00:00.000Z",39.4039259813339,35.6172332693321,43.1904632101675,2022-05-29
"150","AHP - Capital Place (S1)","2022-05-30T00:00:00.000Z",1,"2022-05-30T00:00:00.000Z",30,5,2022,42.75,"2022-05-30T00:00:00.000Z",39.696494985308,35.921532368887,43.4712670680982,2022-05-30
"151","AHP - Capital Place (S1)","2022-05-31T00:00:00.000Z",1,"2022-05-31T00:00:00.000Z",31,5,2022,24.8333,"2022-05-31T00:00:00.000Z",40.6523733161786,36.8741811713429,44.430546962737,2022-05-31
"152","AHP - Capital Place (S1)","2022-06-01T00:00:00.000Z",1,"2022-06-01T00:00:00.000Z",1,6,2022,22.1304,"2022-06-01T00:00:00.000Z",38.3351778882985,34.5497920090074,42.1204544043019,2022-06-01
"153","AHP - Capital Place (S1)","2022-06-02T00:00:00.000Z",1,"2022-06-02T00:00:00.000Z",2,6,2022,27.5238,"2022-06-02T00:00:00.000Z",38.319644987273,34.5403140747356,42.0986837688712,2022-06-02
"154","AHP - Capital Place (S1)","2022-06-03T00:00:00.000Z",1,"2022-06-03T00:00:00.000Z",3,6,2022,51.875,"2022-06-03T00:00:00.000Z",42.1240691924824,38.3524836462882,45.895494673452,2022-06-03
"155","AHP - Capital Place (S1)","2022-06-04T00:00:00.000Z",1,"2022-06-04T00:00:00.000Z",4,6,2022,37.3333,"2022-06-04T00:00:00.000Z",47.7925702701784,43.9993816569248,51.5858063761264,2022-06-04
"156","AHP - Capital Place (S1)","2022-06-05T00:00:00.000Z",1,"2022-06-05T00:00:00.000Z",5,6,2022,61.7647,"2022-06-05T00:00:00.000Z",44.7035424430506,40.907399606721,48.4997207489306,2022-06-05
"157","AHP - Capital Place (S1)","2022-06-06T00:00:00.000Z",1,"2022-06-06T00:00:00.000Z",6,6,2022,46.4167,"2022-06-06T00:00:00.000Z",42.061107678023,38.2665358886483,45.8556413962183,2022-06-06
"158","AHP - Capital Place (S1)","2022-06-07T00:00:00.000Z",1,"2022-06-07T00:00:00.000Z",7,6,2022,56.0833,"2022-06-07T00:00:00.000Z",47.3339705062415,43.527641507633,51.1403285264248,2022-06-07
"159","AHP - Capital Place (S1)","2022-06-08T00:00:00.000Z",1,"2022-06-08T00:00:00.000Z",8,6,2022,41.125,"2022-06-08T00:00:00.000Z",51.4092938845635,47.6039196040147,55.2148082252831,2022-06-08
"160","AHP - Capital Place (S1)","2022-06-09T00:00:00.000Z",1,"2022-06-09T00:00:00.000Z",9,6,2022,31.8696,"2022-06-09T00:00:00.000Z",46.6965611502,42.8846350961681,50.5083611672296,2022-06-09
"161","AHP - Capital Place (S1)","2022-06-10T00:00:00.000Z",1,"2022-06-10T00:00:00.000Z",10,6,2022,36.9167,"2022-06-10T00:00:00.000Z",50.1638960838194,46.3338857093026,53.993540827915,2022-06-10
"162","AHP - Capital Place (S1)","2022-06-11T00:00:00.000Z",1,"2022-06-11T00:00:00.000Z",11,6,2022,51.4583,"2022-06-11T00:00:00.000Z",53.8277388754567,49.9980081925774,57.6570965708134,2022-06-11
"163","AHP - Capital Place (S1)","2022-06-12T00:00:00.000Z",1,"2022-06-12T00:00:00.000Z",12,6,2022,46.1667,"2022-06-12T00:00:00.000Z",55.0425275625224,51.2357336896447,58.8488606294143,2022-06-12
"164","AHP - Capital Place (S1)","2022-06-13T00:00:00.000Z",1,"2022-06-13T00:00:00.000Z",13,6,2022,50.2917,"2022-06-13T00:00:00.000Z",55.2197424108881,51.4216943062225,59.0173943965486,2022-06-13
"165","AHP - Capital Place (S1)","2022-06-14T00:00:00.000Z",1,"2022-06-14T00:00:00.000Z",14,6,2022,72.875,"2022-06-14T00:00:00.000Z",61.6930794638463,57.867663872044,65.5184327095652,2022-06-14
"166","AHP - Capital Place (S1)","2022-06-15T00:00:00.000Z",1,"2022-06-15T00:00:00.000Z",15,6,2022,84.5,"2022-06-15T00:00:00.000Z",67.8396950709474,64.0117646010658,71.6679182472258,2022-06-15
"167","AHP - Capital Place (S1)","2022-06-16T00:00:00.000Z",1,"2022-06-16T00:00:00.000Z",16,6,2022,65.5833,"2022-06-16T00:00:00.000Z",72.2710599968732,68.4282832775723,76.1141752664762,2022-06-16
"168","AHP - Capital Place (S1)","2022-06-17T00:00:00.000Z",1,"2022-06-17T00:00:00.000Z",17,6,2022,97.125,"2022-06-17T00:00:00.000Z",71.882599610293,68.0322059579848,75.7333805191436,2022-06-17
"169","AHP - Capital Place (S1)","2022-06-18T00:00:00.000Z",1,"2022-06-18T00:00:00.000Z",18,6,2022,59.5789,"2022-06-18T00:00:00.000Z",74.4718600951878,70.6245946499008,78.3195737491477,2022-06-18
"170","AHP - Capital Place (S1)","2022-06-19T00:00:00.000Z",1,"2022-06-19T00:00:00.000Z",19,6,2022,92.125,"2022-06-19T00:00:00.000Z",73.748708593903,69.866120025547,77.6314217337054,2022-06-19
"171","AHP - Capital Place (S1)","2022-06-20T00:00:00.000Z",1,"2022-06-20T00:00:00.000Z",20,6,2022,71.875,"2022-06-20T00:00:00.000Z",77.4191481118573,73.5444917223739,81.2939100293914,2022-06-20
"172","AHP - Capital Place (S1)","2022-06-21T00:00:00.000Z",1,"2022-06-21T00:00:00.000Z",21,6,2022,62.7083,"2022-06-21T00:00:00.000Z",80.1346381381517,76.270206371317,83.9993167493116,2022-06-21
"173","AHP - Capital Place (S1)","2022-06-22T00:00:00.000Z",1,"2022-06-22T00:00:00.000Z",22,6,2022,88.25,"2022-06-22T00:00:00.000Z",79.5080574208596,75.6419138135294,83.3743259398853,2022-06-22
"174","AHP - Capital Place (S1)","2022-06-23T00:00:00.000Z",1,"2022-06-23T00:00:00.000Z",23,6,2022,80.9167,"2022-06-23T00:00:00.000Z",74.9888439446391,71.1224635501932,78.8553104581595,2022-06-23
"175","AHP - Capital Place (S1)","2022-06-24T00:00:00.000Z",1,"2022-06-24T00:00:00.000Z",24,6,2022,103.8333,"2022-06-24T00:00:00.000Z",70.5884867112722,66.7244073506714,74.4527303573001,2022-06-24
"176","AHP - Capital Place (S1)","2022-06-25T00:00:00.000Z",1,"2022-06-25T00:00:00.000Z",25,6,2022,76.4167,"2022-06-25T00:00:00.000Z",68.1139723481665,64.2603026596136,71.9677526974806,2022-06-25
"177","AHP - Capital Place (S1)","2022-06-26T00:00:00.000Z",1,"2022-06-26T00:00:00.000Z",26,6,2022,71.25,"2022-06-26T00:00:00.000Z",63.3483722277242,59.4933752429133,67.2032091804287,2022-06-26
"178","AHP - Capital Place (S1)","2022-06-27T00:00:00.000Z",1,"2022-06-27T00:00:00.000Z",27,6,2022,50.125,"2022-06-27T00:00:00.000Z",61.9459269534202,58.0885369651744,65.8028640190075,2022-06-27
"179","AHP - Capital Place (S1)","2022-06-28T00:00:00.000Z",1,"2022-06-28T00:00:00.000Z",28,6,2022,45.4167,"2022-06-28T00:00:00.000Z",61.1615879015395,57.2724347049631,65.0501892171275,2022-06-28
"180","AHP - Capital Place (S1)","2022-06-29T00:00:00.000Z",1,"2022-06-29T00:00:00.000Z",29,6,2022,42.2083,"2022-06-29T00:00:00.000Z",57.0931401685805,53.1925550167609,60.9929926251014,2022-06-29
"181","AHP - Capital Place (S1)","2022-06-30T00:00:00.000Z",1,"2022-06-30T00:00:00.000Z",30,6,2022,58.4167,"2022-06-30T00:00:00.000Z",55.2986977696035,51.425097366569,59.1715044177713,2022-06-30
"182","AHP - Capital Place (S1)","2022-07-01T00:00:00.000Z",1,"2022-07-01T00:00:00.000Z",1,7,2022,86.4583,"2022-07-01T00:00:00.000Z",57.2601884391383,53.4027963344276,61.1169898278351,2022-07-01
"183","AHP - Capital Place (S1)","2022-07-02T00:00:00.000Z",1,"2022-07-02T00:00:00.000Z",2,7,2022,103,"2022-07-02T00:00:00.000Z",60.9475054254664,57.0799762072902,64.8147149997601,2022-07-02
"184","AHP - Capital Place (S1)","2022-07-03T00:00:00.000Z",1,"2022-07-03T00:00:00.000Z",3,7,2022,66.8333,"2022-07-03T00:00:00.000Z",55.6755167992756,51.8184898254501,59.5322168905935,2022-07-03
"185","AHP - Capital Place (S1)","2022-07-04T00:00:00.000Z",1,"2022-07-04T00:00:00.000Z",4,7,2022,45.75,"2022-07-04T00:00:00.000Z",50.8013327667993,46.9643261674191,54.6379247897838,2022-07-04
"186","AHP - Capital Place (S1)","2022-07-05T00:00:00.000Z",1,"2022-07-05T00:00:00.000Z",5,7,2022,62,"2022-07-05T00:00:00.000Z",53.8760320540722,50.0501782898755,57.7016130859619,2022-07-05
"187","AHP - Capital Place (S1)","2022-07-06T00:00:00.000Z",1,"2022-07-06T00:00:00.000Z",6,7,2022,67.7083,"2022-07-06T00:00:00.000Z",55.7304374430923,51.9470385705651,59.5139167055402,2022-07-06
"188","AHP - Capital Place (S1)","2022-07-07T00:00:00.000Z",1,"2022-07-07T00:00:00.000Z",7,7,2022,62.125,"2022-07-07T00:00:00.000Z",48.6854475481729,44.9330587301698,52.4379032009239,2022-07-07
"189","AHP - Capital Place (S1)","2022-07-08T00:00:00.000Z",1,"2022-07-08T00:00:00.000Z",8,7,2022,38.2917,"2022-07-08T00:00:00.000Z",49.6478822206245,45.9076881437011,53.3880870366161,2022-07-08
"190","AHP - Capital Place (S1)","2022-07-09T00:00:00.000Z",1,"2022-07-09T00:00:00.000Z",9,7,2022,40.4583,"2022-07-09T00:00:00.000Z",50.6524581849585,46.9156597545513,54.3892281216522,2022-07-09
"191","AHP - Capital Place (S1)","2022-07-10T00:00:00.000Z",1,"2022-07-10T00:00:00.000Z",10,7,2022,54.9583,"2022-07-10T00:00:00.000Z",49.0543407391303,45.3049656499039,52.8034584530572,2022-07-10
"192","AHP - Capital Place (S1)","2022-07-11T00:00:00.000Z",1,"2022-07-11T00:00:00.000Z",11,7,2022,75.9167,"2022-07-11T00:00:00.000Z",46.2371635263726,42.497756706751,49.9762848784223,2022-07-11
"193","AHP - Capital Place (S1)","2022-07-12T00:00:00.000Z",1,"2022-07-12T00:00:00.000Z",12,7,2022,76,"2022-07-12T00:00:00.000Z",49.5773709085499,45.8369547695669,53.3176271744787,2022-07-12
"194","AHP - Capital Place (S1)","2022-07-13T00:00:00.000Z",1,"2022-07-13T00:00:00.000Z",13,7,2022,78.75,"2022-07-13T00:00:00.000Z",52.6934312832912,48.9847145436589,56.4021463890077,2022-07-13
"195","AHP - Capital Place (S1)","2022-07-14T00:00:00.000Z",1,"2022-07-14T00:00:00.000Z",14,7,2022,44.8333,"2022-07-14T00:00:00.000Z",54.5674893064725,50.8615021401369,58.2734740014083,2022-07-14
"196","AHP - Capital Place (S1)","2022-07-15T00:00:00.000Z",1,"2022-07-15T00:00:00.000Z",15,7,2022,33.6667,"2022-07-15T00:00:00.000Z",52.4338485318721,48.7326015194379,56.1350767326105,2022-07-15
"197","AHP - Capital Place (S1)","2022-07-16T00:00:00.000Z",1,"2022-07-16T00:00:00.000Z",16,7,2022,31.3333,"2022-07-16T00:00:00.000Z",54.279648739505,50.5894290180559,57.9698097834566,2022-07-16
"198","AHP - Capital Place (S1)","2022-07-17T00:00:00.000Z",1,"2022-07-17T00:00:00.000Z",17,7,2022,53.5417,"2022-07-17T00:00:00.000Z",53.7335595700365,50.0077207404275,57.4594360585223,2022-07-17
"199","AHP - Capital Place (S1)","2022-07-18T00:00:00.000Z",1,"2022-07-18T00:00:00.000Z",18,7,2022,85.75,"2022-07-18T00:00:00.000Z",58.1806044712218,54.460709147847,61.900465664771,2022-07-18
"200","AHP - Capital Place (S1)","2022-07-19T00:00:00.000Z",1,"2022-07-19T00:00:00.000Z",19,7,2022,80.9583,"2022-07-19T00:00:00.000Z",61.9195516588673,58.205854868121,65.6333510630216,2022-07-19
"201","AHP - Capital Place (S1)","2022-07-20T00:00:00.000Z",1,"2022-07-20T00:00:00.000Z",20,7,2022,89.9583,"2022-07-20T00:00:00.000Z",62.3900606870912,58.6731335388976,66.1069522564382,2022-07-20
"202","AHP - Capital Place (S1)","2022-07-21T00:00:00.000Z",1,"2022-07-21T00:00:00.000Z",21,7,2022,80.0417,"2022-07-21T00:00:00.000Z",59.0729002022697,55.3556467160205,62.7900125177018,2022-07-21
"203","AHP - Capital Place (S1)","2022-07-22T00:00:00.000Z",1,"2022-07-22T00:00:00.000Z",22,7,2022,56.0417,"2022-07-22T00:00:00.000Z",56.1219584202372,52.3911314709874,59.8526794766534,2022-07-22
"204","AHP - Capital Place (S1)","2022-07-23T00:00:00.000Z",1,"2022-07-23T00:00:00.000Z",23,7,2022,40.7083,"2022-07-23T00:00:00.000Z",55.5805398243658,51.8724248601063,59.2885680995026,2022-07-23
"205","AHP - Capital Place (S1)","2022-07-24T00:00:00.000Z",1,"2022-07-24T00:00:00.000Z",24,7,2022,46.5833,"2022-07-24T00:00:00.000Z",53.2689836193998,49.5603386687415,56.9774836980783,2022-07-24
"206","AHP - Capital Place (S1)","2022-07-25T00:00:00.000Z",1,"2022-07-25T00:00:00.000Z",25,7,2022,54,"2022-07-25T00:00:00.000Z",54.6331568590782,50.9285622671605,58.3376166098652,2022-07-25
"207","AHP - Capital Place (S1)","2022-07-26T00:00:00.000Z",1,"2022-07-26T00:00:00.000Z",26,7,2022,68.5417,"2022-07-26T00:00:00.000Z",56.6459750122821,52.9330900898315,60.3589147378,2022-07-26
"208","AHP - Capital Place (S1)","2022-07-27T00:00:00.000Z",1,"2022-07-27T00:00:00.000Z",27,7,2022,90.1739,"2022-07-27T00:00:00.000Z",55.1247814162942,51.3995041665206,58.8499970549975,2022-07-27
"209","AHP - Capital Place (S1)","2022-07-28T00:00:00.000Z",1,"2022-07-28T00:00:00.000Z",28,7,2022,62,"2022-07-28T00:00:00.000Z",55.4715121191343,51.7449344408937,59.1978225680679,2022-07-28
"210","AHP - Capital Place (S1)","2022-07-29T00:00:00.000Z",1,"2022-07-29T00:00:00.000Z",29,7,2022,54.0417,"2022-07-29T00:00:00.000Z",59.2749092696988,55.5471884705521,63.002510328325,2022-07-29
"211","AHP - Capital Place (S1)","2022-07-30T00:00:00.000Z",1,"2022-07-30T00:00:00.000Z",30,7,2022,88.125,"2022-07-30T00:00:00.000Z",64.6589593383643,60.8829815887985,68.4349015743306,2022-07-30
"212","AHP - Capital Place (S1)","2022-07-31T00:00:00.000Z",1,"2022-07-31T00:00:00.000Z",31,7,2022,80.7083,"2022-07-31T00:00:00.000Z",60.8926610444756,57.1036823531973,64.6815740279898,2022-07-31
"213","AHP - Capital Place (S1)","2022-08-01T00:00:00.000Z",1,"2022-08-01T00:00:00.000Z",1,8,2022,56.625,"2022-08-01T00:00:00.000Z",57.1557445359493,53.3646624639451,60.9467248340294,2022-08-01
"214","AHP - Capital Place (S1)","2022-08-02T00:00:00.000Z",1,"2022-08-02T00:00:00.000Z",2,8,2022,92.6667,"2022-08-02T00:00:00.000Z",60.8550427504937,57.0492858642058,64.6607396661178,2022-08-02
"215","AHP - Capital Place (S1)","2022-08-03T00:00:00.000Z",1,"2022-08-03T00:00:00.000Z",3,8,2022,126.2857,"2022-08-03T00:00:00.000Z",62.6961219698865,58.8924410641879,66.5000385241928,2022-08-03
"216","AHP - Capital Place (S1)","2022-08-04T00:00:00.000Z",1,"2022-08-04T00:00:00.000Z",4,8,2022,NA,"2022-08-04T00:00:00.000Z",55.0547353224378,51.2320268730548,58.8775995890679,2022-08-04
"217","AHP - Capital Place (S1)","2022-08-05T00:00:00.000Z",1,"2022-08-05T00:00:00.000Z",5,8,2022,NA,"2022-08-05T00:00:00.000Z",55.0541770121846,51.2498482308585,58.8585256838513,2022-08-05
"218","AHP - Capital Place (S1)","2022-08-06T00:00:00.000Z",1,"2022-08-06T00:00:00.000Z",6,8,2022,NA,"2022-08-06T00:00:00.000Z",54.7887330897773,50.9853715830353,58.5920619188545,2022-08-06
"219","AHP - Capital Place (S1)","2022-08-07T00:00:00.000Z",1,"2022-08-07T00:00:00.000Z",7,8,2022,NA,"2022-08-07T00:00:00.000Z",51.6586225274263,47.8768894856287,55.4400646295296,2022-08-07
"220","AHP - Capital Place (S1)","2022-08-08T00:00:00.000Z",1,"2022-08-08T00:00:00.000Z",8,8,2022,NA,"2022-08-08T00:00:00.000Z",47.289795415219,43.5216471985406,51.0576017297386,2022-08-08
"221","AHP - Capital Place (S1)","2022-08-09T00:00:00.000Z",1,"2022-08-09T00:00:00.000Z",9,8,2022,NA,"2022-08-09T00:00:00.000Z",49.2622288163664,45.4938882564356,53.0304041458214,2022-08-09
"222","AHP - Capital Place (S1)","2022-08-10T00:00:00.000Z",1,"2022-08-10T00:00:00.000Z",10,8,2022,NA,"2022-08-10T00:00:00.000Z",51.1943506755471,47.4395471175065,54.9492034888352,2022-08-10
"223","AHP - Capital Place (S1)","2022-08-11T00:00:00.000Z",1,"2022-08-11T00:00:00.000Z",11,8,2022,NA,"2022-08-11T00:00:00.000Z",51.9433548719768,48.1872137775799,55.6996258476029,2022-08-11
"224","AHP - Capital Place (S1)","2022-08-12T00:00:00.000Z",1,"2022-08-12T00:00:00.000Z",12,8,2022,NA,"2022-08-12T00:00:00.000Z",48.5696149010191,44.8123029405544,52.3271682326369,2022-08-12
"225","AHP - Capital Place (S1)","2022-08-13T00:00:00.000Z",1,"2022-08-13T00:00:00.000Z",13,8,2022,NA,"2022-08-13T00:00:00.000Z",49.027000131595,45.2720814139026,52.7822537521742,2022-08-13
"226","AHP - Capital Place (S1)","2022-08-14T00:00:00.000Z",1,"2022-08-14T00:00:00.000Z",14,8,2022,NA,"2022-08-14T00:00:00.000Z",47.0888251240582,43.2878119744102,50.8907879633786,2022-08-14
"227","AHP - Capital Place (S1)","2022-08-15T00:00:00.000Z",1,"2022-08-15T00:00:00.000Z",15,8,2022,NA,"2022-08-15T00:00:00.000Z",50.5155017909681,46.7166212603555,54.3153249866252,2022-08-15
"228","AHP - Capital Place (S1)","2022-08-16T00:00:00.000Z",1,"2022-08-16T00:00:00.000Z",16,8,2022,NA,"2022-08-16T00:00:00.000Z",53.9143325854389,50.1288419480658,57.7007248648691,2022-08-16
"229","AHP - Capital Place (S1)","2022-08-17T00:00:00.000Z",1,"2022-08-17T00:00:00.000Z",17,8,2022,NA,"2022-08-17T00:00:00.000Z",54.7944891640339,51.0222364450647,58.5673532027044,2022-08-17
"230","AHP - Capital Place (S1)","2022-08-18T00:00:00.000Z",1,"2022-08-18T00:00:00.000Z",18,8,2022,NA,"2022-08-18T00:00:00.000Z",52.6706802905103,48.9213915932215,56.4203197272975,2022-08-18
"231","AHP - Capital Place (S1)","2022-08-19T00:00:00.000Z",1,"2022-08-19T00:00:00.000Z",19,8,2022,56.3846,"2022-08-19T00:00:00.000Z",51.5702302061324,47.8646210673765,55.2761668584956,2022-08-19
"232","AHP - Capital Place (S1)","2022-08-20T00:00:00.000Z",1,"2022-08-20T00:00:00.000Z",20,8,2022,48.875,"2022-08-20T00:00:00.000Z",53.2061308997669,49.5297600000408,56.8826103535895,2022-08-20
